ZIP_NEW,BEDS,BATHS,SQUARE_FEET,LOT SIZE,YEAR_BUILT,PRICE
92128,6,3,3039,6534,1997,936000
91739,3,2.5,1084,3800,1987,394990
92392,3,2,1348,7006,2004,213500
93311,4,2,2324,8276,2004,305000
91710,3,2.5,1676,3330,2002,390000
94566,5,4.5,3067,12302,2005,1700000
94566,5,4.5,3067,12302,2005,1700000
93436,4,3,1945,2817,2013,344000
92870,5,3,2900,6050,1993,875000
92065,3,2,1614,6001,1999,442500
92553,3,2,1320,8276,1985,257000
95020,3,2,1575,8250,1988,620000
92404,3,3,2907,11828,2006,408000
92021,4,3,2342,43560,2007,625000
92886,4,3,2400,7500,1988,815000
95035,4,2,1402,6000,1970,901111
91762,4,3.5,3163,18000,2005,824888
92240,3,2,1850,10890,2007,185000
92301,4,4,2465,348480,1962,201000
93222,2,2,1496,15681,1986,181000
95014,4,2,1808,7446,1961,2350000
95032,3,2.5,1747,4176,2005,1450000
94539,3,2.5,1818,4661,1992,1370000
94024,4,3.5,2775,22750,1963,2906000
94588,4,3.5,3824,27750,1985,1750000
92806,5,3,2532,6930,1980,710000
94044,4,3.5,2840,5884,2001,1485000
95123,3,2,1237,5000,1963,850000
92627,4,3,2600,6750,2006,1399000
92805,3,2.5,1751,1645,2017,578815
92004,3,2,1723,35719,1997,260000
92123,3,3,1918,2100,1998,710000
91902,4,5,3675,3500,2005,1120000
95136,3,2,1260,8000,1968,810000
91709,4,2.5,2283,12600,1980,600000
92118,5,5,1619,3502,2006,1539000
92056,6,4,3098,2800,2006,700000
94599,3,2.5,2283,9322,1995,1379000
93307,3,2,1525,6137,2004,189000
94550,3,1.5,1318,6406,1972,705000
92386,4,2,1444,7200,2016,280000
94551,4,2.5,1775,6000,1966,770000
91709,4,2.5,1848,4000,2000,545000
93313,3,2,1263,6534,1998,206000
91739,3,3,2905,8900,1999,725000
94550,4,2,1753,6802,1962,745000
92505,4,3,2736,2875,2016,455000
92110,4,2,2000,1400,2017,885000
93306,4,3,2467,3920,2007,253500
92336,5,4,3683,6000,2005,520000
92114,6,4,2467,28000,2017,665000
91737,3,2.25,1492,6343,1987,433000
91752,5,2.5,3114,8276,2005,550000
91710,3,2.5,1654,4877,2001,418000
92694,3,2.5,1703,6965,2001,699900
95133,4,2.5,1544,4500,1984,790000
92201,2,2,1707,4792,2001,375000
92203,2,2,1488,5227,2007,275000
92630,3,2.5,1631,2466,2015,875000
92352,2,2,1194,2550,2006,239000
92260,4,3.5,3322,11326,2001,655000
93505,4,2,1600,9600,1994,142000
94588,5,4.5,4000,17110,1999,2010000
95035,3,3,1622,1005,2014,880000
93560,3,2,1343,4356,2005,149000
94070,3,2.5,2113,72875,1988,1300000
90630,3,2.5,1386,1750,2014,535000
92606,3,2.5,1676,1676,1992,689300
93422,3,2.5,1685,2275,2013,391700
91786,2,2.5,1120,1200,1984,320000
95123,2,2,1154,4850,1983,635000
94025,2,2,1250,36656,1981,1225000
92064,3,2.5,1476,1750,1985,507000
91710,4,3,2065,2500,2014,500000
92805,3,2.25,1582,4000,1992,560000
92551,2,2.5,1444,871,2008,225000
92656,3,2.5,2029,4251,1993,735000
93424,2,2,1617,1617,2017,1415000
92127,4,2.5,2078,1750,2017,859900
92694,3,2.5,1686,1750,2004,565000
92618,2,2,1178,1400,2015,640000
95014,2,2,1142,1540,1973,1325000
92823,2,2,1598,4437,2018,856990
95014,1,1,871,913,1984,839800
92833,2,2.5,1623,1750,2006,643000
92106,3,3,1093,2100,2005,666000
95123,2,2,1138,17950,1985,717000
92620,3,2,1386,1400,2012,736000
92264,2,2,1560,2614,1984,354000
95003,3,2,1110,1045,2006,575000
92596,3,2.5,1611,1750,2018,374739
94401,1,1,760,700,1987,690000
92707,2,2.5,1248,1750,2003,540000
92620,2,1.5,990,1050,2006,580000
92010,2,2,1112,219122,1985,439000
92563,3,3,1654,871,2002,306000
92010,3,2.5,1390,1750,2007,580000
92037,2,2,1128,1400,2000,680000
94568,2,2,1420,1400,2005,738000
95032,2,2,1008,2867,1980,640000
94539,2,2,1203,1400,2004,911000
95129,4,3,1828,1189,2006,1595000
94102,2,2,881,1400,1982,830000
94102,1,1,556,700,1982,518000
94551,3,2.5,1501,1750,2004,635000
91730,2,1,1098,1098,2003,344900
92620,3,2.5,1691,1200,2005,828000
92071,3,2.5,2107,1750,2018,627173
92071,3,2.5,1904,1750,2018,615000
92071,3,2.5,1904,1750,2018,618083
95126,1,1.5,841,19683,2008,818000
92708,2,2,1156,1156,2004,447000
94089,3,2,1385,1400,1998,280000
92376,4,2,1344,2130,2013,95000
95687,3,2,1100,1400,2001,135000
92029,4,2,1548,1400,2003,195000
95123,2,2,1440,1400,1977,215000
92867,3,2,1456,1400,2000,145000
92596,3,2,1664,87120,2008,370000
93306,2,2,1344,5331,1980,117000
94533,3,2,1712,6534,1959,380000
92557,4,3.5,3270,10019,1993,497000
92314,3,2,1704,5000,1985,310000
95014,4,2.5,2171,2849,1978,2150000
93405,3,2.5,2844,10010,1986,980500
93940,3,3,2812,6917,2002,1370888
92610,4,3,2260,3025,2017,931990
92316,4,2,1552,7700,1985,366000
92083,4,3.5,3072,95832,1980,810000
92410,3,2.5,2068,1000,2014,310000
92583,3,2.5,1766,8276,1988,278000
92555,2,1,939,3920,1986,247000
93314,3,2,1645,12190,1986,267500
94404,4,2.5,2165,5237,1986,2230000
92021,3,2,1593,6165,1996,485000
93458,4,3,1886,4356,2017,435000
93444,2,2,1033,3200,1993,359000
93455,3,2,1486,6534,1988,416500
92127,3,3.5,2436,2450,2018,899900
92394,3,2.5,1480,5621,2004,210000
94566,3,2,2107,5126,2013,1210000
94566,3,2,2107,5126,2013,1210000
95020,3,2.5,2133,3957,2017,776419
92661,4,2.75,3000,3200,2016,9650000
93280,3,2,1328,6970,2002,190000
94588,4,3,2637,8376,1990,1500000
95020,5,4.5,3008,5449,2015,1025000
93222,2,1,1000,700,2000,222500
91784,5,4,2863,5112,2005,660000
92029,3,2,1163,3962,1989,460000
93454,4,2,1685,5227,2002,400000
92679,3,2.5,1598,5700,1987,635000
94566,4,2.5,2630,6700,1969,1400000
94566,4,2.5,2630,6700,1969,1400000
94550,5,3,3344,20324,1988,1335000
94550,5,3,3344,20324,1988,1335000
94550,5,3,3036,9375,2000,1250000
92661,4,4.5,3128,2940,2012,4060000
92308,3,1,1194,18040,1982,205000
95014,4,2,2011,7500,1968,2370000
92679,3,2.5,1723,20000,1985,799000
93505,3,3,2052,10454,2006,210000
94551,4,3,2012,3582,1999,780000
94539,3,2.5,2344,4430,1979,2000000
95620,3,2,1371,7000,1989,399900
94551,4,2,1564,14496,1976,825000
92835,5,4.5,3417,10419,1999,1270000
92835,5,4.5,3417,10717,1997,1399600
95051,3,1,897,5467,1954,1383000
95051,3,1,897,5990,1955,1200000
92585,3,2,1776,3920,1998,310000
93314,3,1.75,1730,29828,1981,365000
93924,4,4,2689,33106,1990,1250000
92019,3,2.5,1642,2797,1988,515000
92677,4,2.5,2090,5270,1988,870000
93311,3,2.5,2571,9148,2016,580000
92584,3,2,1398,5227,2000,325900
93308,4,2,1693,10890,2013,244000
93933,5,2.5,2026,8730,1980,585000
92376,4,2.5,2784,9148,2002,465000
93442,3,2.5,1674,2400,2008,725000
91977,3,2,1616,14116,2000,445000
95135,4,3,3120,8275,1989,1900888
95035,4,2,1414,9940,1977,1255000
92532,3,2,1667,7405,2007,337000
93560,3,2,1735,6534,2001,270000
92211,2,2,1394,5663,2003,289000
92561,3,2,1732,228255,1990,380000
94560,3,2,1232,7000,1971,1160000
93560,3,2,1401,5663,1997,252000
93309,3,2,1379,5498,1983,212500
92377,4,3,1983,8400,2000,455000
92004,3,2,1570,1400,1980,186500
93312,4,2,2800,10666,2018,305000
93268,3,2,1191,6996,1990,139000
94566,4,2.5,2159,4152,1997,1420000
94566,4,2.5,2159,4152,1997,1420000
93422,3,2,1518,63598,2016,605000
92630,3,2.5,1705,2376,2014,820000
93955,3,3,2475,5586,2004,855000
92054,3,2.5,2021,8150,1984,619000
91941,4,3.5,3470,27878,1982,730000
93312,4,2.5,2800,1750,1993,252500
93427,4,4,3293,8712,2003,749000
93908,4,2.5,3786,439520,2002,1906000
94568,4,2.5,2344,5422,2014,1250000
92552,3,2,1276,1400,2009,118350
95076,3,2.5,1697,3354,2002,617500
95136,3,2,1611,6411,1965,1180000
93405,3,2,1469,3755,2003,685000
94062,5,4,3730,43777,2001,5100000
94568,4,3,2801,6259,2004,1310000
94568,4,3,2801,6259,2004,1310000
94550,3,2,1479,6431,1963,850000
94550,3,2,957,7097,1985,670000
92549,3,2,2062,13504,2008,460000
94566,3,2,1672,6825,1963,1150000
94566,3,2,1672,6825,1963,1150000
94560,3,2,1368,10140,1974,1005000
92003,3,2.5,1352,365104,1998,412000
92004,4,4,3207,384199,1987,700000
92252,3,2.5,1876,43560,1961,322500
94534,3,2.5,1223,3357,2004,420000
95035,3,2.5,1772,1600,2006,1286000
94588,4,2,1816,6500,1971,1175000
91913,3,2,1505,7676,1987,578000
93444,2,2,1468,5000,1990,515000
92610,5,3,2630,8250,1996,1160000
91701,3,2.5,2370,6825,1987,595000
94038,3,2.5,1680,5000,1983,958000
94560,3,2,1272,4500,1976,850000
92277,2,1,1409,8040,1982,85947
92867,4,3,2843,5892,2001,975000
92277,3,1.75,1199,15000,1961,152000
92582,3,2,1569,6970,2010,265000
92386,3,2,1408,4750,2003,300000
94566,3,2.5,1904,4203,1997,1405000
94566,3,2.5,1904,4203,1997,1405000
91945,3,2,1519,1400,1987,437500
94533,3,2.5,2538,6543,1979,360000
92040,4,2.5,1945,5445,2000,435000
93505,3,2,1448,10019,1992,155000
94551,4,2,1562,7528,1970,770000
94089,3,2.5,1923,832,1992,1521000
92128,3,2.5,1672,1750,1986,600000
92604,3,2,1533,1400,1980,778000
94568,5,4,2833,2800,2014,1035000
94536,3,2.5,1610,1540,1995,1100000
94536,3,2.5,1565,101913,1995,1070000
95123,3,1.5,1156,856,1970,696000
95123,3,3.5,2093,1398,2016,1075000
95123,3,3.5,2093,1398,2016,1075000
94087,2,2.5,1171,1864,2006,1140000
92078,2,2,1027,1400,2004,417000
95138,2,2,1257,1441,1999,801000
93301,3,2.5,1368,1120,1983,655000
92173,2,2,729,1400,1987,224000
92610,2,2.5,1100,5000,1996,540000
92131,3,3,1352,2100,1993,505000
94568,3,2.5,1520,1750,1999,690000
95014,1,1.5,1209,1294,2008,950000
92084,3,3,1757,2100,2017,481640
92620,2,2,1305,1400,2013,595000
94551,2,2,1155,1400,2013,569000
94005,2,2,1070,69107,1997,665000
92130,3,2,1145,1400,2003,549000
92833,3,2.5,1502,1750,2003,565000
92130,2,2,950,1400,1990,461000
92040,3,3,1748,2100,2016,485933
95126,2,2,1258,1258,2004,650000
95126,2,2,1258,1258,2004,650000
92805,1,1.5,1600,1600,2008,422000
93306,3,2.5,1644,92021,1990,160000
91784,2,2,2125,2125,2000,595000
92154,2,3,1326,2100,2005,275000
92708,2,2,1064,1400,1983,365000
94589,2,2,1139,436,1981,180000
92025,3,3,1442,175133,1982,330000
92649,2,2,1166,1000,1980,269900
92612,2,2,1682,2800,1988,667000
92011,3,2.5,1504,1750,2013,652000
91950,2,2,1070,1400,1989,260000
91709,3,3.5,1506,777,2007,436000
95050,1,1,760,1733,1978,530000
92128,3,2.5,1513,1750,2000,590000
94588,4,4.5,1948,3150,2017,845000
94588,4,3.5,1954,2450,2017,845000
95687,2,1,890,915,2001,180000
92832,3,2.5,1781,1750,2007,520000
92646,2,2,1104,2000,1988,470000
94014,3,2,1200,149656,1990,725000
94025,1,1,674,25880,1995,755000
94401,2,2,1230,16781,1981,875000
92630,2,1.5,1020,1050,1984,350000
92612,1,1,952,1500,1994,415000
91914,3,4,1560,2800,2006,419000
92602,3,2.5,1600,2000,2000,685000
92078,3,3,1410,2100,2006,436900
91901,2,1,786,96775,1980,187000
93105,3,2,1639,1400,1986,870000
92691,2,1.75,1221,2518,1988,425000
93420,3,2.5,1589,1589,1983,459500
92264,2,2,1560,2614,1984,227500
95112,1,1,838,838,2000,483000
92701,3,2,1087,1400,1981,248500
95136,2,2,1250,1400,1988,610000
95136,1,1,1012,1012,1989,460000
95123,2,2,981,2016,1998,550000
95123,2,1,904,700,1985,507000
94102,2,2.5,1136,1750,1996,1440000
92111,2,2,872,68335,1980,286000
92110,2,3,1455,305582,2007,520000
92173,2,2,818,1400,1995,230000
92625,2,2.5,1468,3659,2012,1450000
92104,1,1,644,12400,1980,299900
92083,2,2,1068,1400,2006,320000
94105,3,3,1971,2100,2008,2600000
92130,4,3,1750,2100,2000,855000
93309,2,1,853,1188,1983,95000
94558,2,2.5,1657,2413,1981,520000
92694,3,2.5,1560,1750,2003,495000
94102,1,1,958,700,1982,640000
92110,2,3,1320,2100,1980,515000
92154,3,3,1471,72321,2003,345000
92701,1,1.5,1584,1050,2006,465000
94070,2,1.5,1000,15489,1982,810000
91739,3,2,1650,1650,2004,417000
92025,2,3,1344,28233,1991,330000
92040,3,3,1592,2100,2015,480000
92123,1,1,682,156118,1980,230000
92108,3,3,1646,2100,1996,599900
92054,2,2,1040,1400,1981,535000
92801,3,2,1807,1400,2004,210000
94558,3,2,1917,14810,2003,380000
94089,4,2,1918,1400,2003,288800
92508,2,3,1040,7405,2005,250000
92881,3,2,1344,1098148,1983,96000
92276,2,2,2044,7405,1991,149000
94014,3,2,1456,1400,2001,275000
95136,3,2,1344,1400,1970,85000
94533,3,2,1248,1400,1994,145000
92543,4,2,1440,4356,2004,157900
94533,2,2,846,1400,2007,99000
94533,2,2,846,1400,2007,99000
93117,2,1,588,700,1996,179000
95020,3,2,1278,1400,2000,170000
95123,3,2,1772,1400,2004,335000
95123,3,2,1772,1400,2004,335000
93304,8,6,3410,9213,1985,330000
94558,2,2,1293,479160,1981,1262000
93307,4,2.75,1919,111514,1999,450000
93311,5,3.5,3500,6985,2016,330000
93927,3,2,1114,8022,1996,267000
92843,2,2.5,1273,1827,2007,505000
94585,3,2.5,1588,4561,1989,375000
92705,3,2,2744,17200,1988,950000
94592,3,2.5,2593,4160,2007,540000
93117,4,2,1846,12632,1989,828000
93117,4,2,1846,12632,1989,828000
92223,4,3,1863,6534,1990,295000
95014,3,2.5,1724,6804,1966,1860000
95035,6,4,3722,17160,1985,1600000
92557,3,2.5,1474,3485,1984,280000
91739,3,2,1182,7373,1974,390000
94533,4,3,2114,9999,2016,456075
93307,4,2,2011,10919,1992,276100
92130,4,3,2523,5578,1985,1179000
95020,3,2,1516,6200,1993,687000
92313,4,3,1789,9100,1991,400000
93442,3,2.5,1896,4000,2000,826900
93433,3,2,1544,6441,1998,611000
91739,4,2,1440,11880,1964,400000
95070,5,4.5,2621,8029,2010,2700000
94574,3,2,2263,6724,2014,1050000
94124,3,2.5,2392,3000,2014,1900000
93420,4,3.5,3242,110207,2004,1040000
92285,3,1,1056,108900,1961,139800
92543,2,2,1798,4356,2001,240000
94550,4,2.5,2049,6111,1967,775000
95126,4,3,2406,7650,2016,1610000
95126,4,3,2406,7650,2016,1610000
93454,3,3,1620,5663,1987,355000
92571,4,2.5,1749,3485,1990,275000
92262,4,2,1597,7841,1999,415000
92056,3,3,1678,4248,1988,529000
93280,4,2,1837,6402,2005,204700
91914,6,3,3341,20009,2010,929000
92301,2,1,915,12065,1963,120000
92019,5,4,3080,11407,2001,785000
92881,5,3,3385,20038,1985,575000
92270,3,2.5,2384,9583,2004,589000
92672,6,4.5,3800,6042,2009,2475000
95687,6,4,3788,7148,2007,650000
93449,4,2.5,1786,8999,1989,660000
92308,3,2,1144,17500,1974,179000
92833,4,3,2073,4950,1980,780000
92325,4,2.5,2544,5240,1985,315000
93215,4,2,1811,6730,2003,275000
93927,4,2,2018,5772,2005,320000
92553,3,2,1200,5227,1990,275000
94965,3,2.5,2387,7841,1992,2150000
93422,4,2.5,2593,105851,1990,640000
92325,4,3,2116,4000,1990,283000
92325,4,2,2102,9238,1980,263500
92025,4,4,3249,73181,1988,950000
91901,3,2,1272,6262,1989,440000
95687,3,2,1661,5301,1986,410000
93455,3,2,1688,5663,2003,399000
91901,3,2,1706,5595,1996,520000
92807,4,3,3095,5031,2004,830000
92555,4,2,1726,10890,1992,335000
92234,3,2,1481,4356,2003,217500
92225,3,2,2012,13939,2005,228900
92315,4,3.5,3194,9360,2007,665000
92626,5,2.5,2137,3429,1998,740000
95051,4,3,2170,7638,1961,1610000
92346,3,2.5,2441,12954,2005,438000
95051,3,2,1100,5500,1958,1080000
94533,4,2,1947,8355,1990,435000
92548,3,2,1578,7405,2004,245000
93307,3,1.75,1180,11249,1988,148000
93927,3,2.5,1586,4646,2007,317000
92571,3,2,1230,6098,2010,270000
93307,3,1.75,1105,6534,2005,180500
94550,5,3,3492,15010,1988,1194000
92532,4,2,1262,7405,1993,322500
92882,5,4,3949,14375,2005,794000
92356,3,2,1556,27375,2007,172700
92028,4,2,1710,4948,1999,450000
92314,2,1.5,975,2500,2004,167500
92688,4,2.5,1734,3876,1997,670000
92407,4,3,2389,5134,2013,410000
92571,4,2.5,1825,5663,1999,304000
92614,3,2.5,1600,4050,1987,840000
92407,4,2.5,2083,5247,2009,390000
92130,5,3,2649,7783,1985,1195000
94588,4,2,1918,6491,1968,1150000
93314,3,2,1572,12605,1986,250000
92223,2,2,1621,5663,1990,240000
93215,4,2,1274,6000,2004,202000
92886,5,3,3120,10000,1980,1040000
94550,4,3,2693,5711,2014,989000
94404,3,2.5,2390,5880,1985,1920000
95035,3,2,1198,5500,1965,933000
92020,3,3,1309,1570,2008,382500
92583,3,2,1370,6534,1989,220000
92503,4,2,1750,10195,2017,419000
93307,3,2.5,1606,3875,2006,160000
91710,2,2,1000,3675,1975,330000
91934,3,1,1104,7485,1981,190000
93311,3,2,1484,6970,2003,213000
95136,3,2,1442,6200,1973,745000
93955,4,2.5,3303,7367,2005,900000
92057,3,3,1532,3584,2002,495000
93950,2,1,839,3600,1988,590000
91709,6,3,3174,5850,2000,812500
94588,3,2,1357,6500,1971,875000
94534,3,2.5,1461,3404,2005,431000
93436,4,3,2656,20038,2005,456000
94560,3,2.5,2123,9278,1978,1316000
93311,4,2,2433,7200,2006,270000
93454,3,2,1860,7405,1980,406000
94560,5,2.5,3289,6000,2000,1265000
94551,4,3,2615,8064,1993,951000
94566,5,4,3246,22901,2000,1810000
92391,4,3.25,3037,67518,2003,684999
92277,4,2,1312,8400,1974,137900
92602,4,3,2195,6044,2014,1388000
93444,2,2,1470,7405,1991,535000
91710,2,2.5,1145,2139,1986,373000
94551,5,3,2140,6000,1998,914000
94571,2,2,1364,6556,1999,335000
93314,3,2,1582,11598,1986,230000
94568,4,2.5,1830,6526,1969,885000
94568,4,2.5,1830,6526,1969,885000
94002,4,3,2640,10200,1997,2575000
92277,4,1.75,2248,27007,1973,234900
94568,4,3,1901,7680,1964,893650
95051,5,2,1562,5253,1955,1110000
92277,3,1.75,1210,17000,1971,85500
91914,3,2.5,1572,1750,2000,530000
92242,5,4,3500,46440,1990,450000
92211,3,3.5,2753,6970,1997,599000
92009,4,3,2008,9133,1986,875000
92277,2,1,1444,108900,1966,90000
92625,3,3.5,2185,4040,1985,1435000
92284,3,2,1704,35000,2008,232000
94566,4,3.5,3702,29595,1999,2125000
94566,4,3.5,3702,29595,1999,2125000
93455,3,3,1657,5227,2005,402500
93923,4,2.5,2448,7405,2009,1135000
92203,3,2,1719,8712,2004,260000
92807,3,2.5,1421,2905,1987,605000
93451,7,3.75,3048,217800,1980,500000
93505,4,2,1641,10019,1990,135000
94024,4,3,3350,19000,1964,3050000
93436,4,3,1825,4356,1985,384900
91784,4,3,2685,10080,1974,680000
95023,3,2.5,2490,6800,2015,555000
95014,2,1.5,1216,1600,1971,1100000
94551,3,1.5,1182,1391,1971,495000
94086,4,3.5,1908,1117,2015,1310000
95131,3,2.5,1666,2555,1992,979000
94539,3,1.5,1242,960,1971,820000
91910,3,3,1500,2100,1983,421100
91786,3,2,1649,1649,1982,349000
92108,2,2,942,85442,1985,360000
94041,3,3.5,1591,2520,2009,1498888
95035,3,2.5,1371,876,1996,850000
95126,2,2.5,1024,2025,1985,470000
95126,2,2.5,1024,2025,1985,470000
94539,2,2,957,3239,1970,715000
94070,2,2.5,1822,72872,1988,1290000
92115,2,2,861,37477,1985,306000
94568,2,2.5,1435,1750,2007,702000
92003,2,3,1482,2100,1980,385000
92009,2,3,1322,62632,2002,455000
92071,4,4,1733,2800,2005,474000
94002,3,3.5,2090,84467,1990,1500000
92118,2,2.5,1849,25890,2000,1486875
92019,2,2,1071,135711,1991,391000
92071,3,3.5,1741,58730,2009,486000
91950,3,2,978,1400,1980,330000
95126,3,3.5,1644,769,2006,980000
92111,2,2,1092,1400,1980,435000
91786,2,1.75,960,2636,1979,330000
91710,2,2,1082,1400,2009,405000
94103,1,1,795,700,2002,814000
92342,3,2,1166,2074,1989,139900
95051,1,1,862,1174,1969,610000
92019,3,3,1375,2100,1987,370000
91910,3,2.5,1394,1410,1984,458000
92656,3,2.5,1631,1750,2011,666000
95050,2,2.5,1161,617,1997,1120000
92649,3,1.75,1206,1225,1983,546000
92069,3,2.5,1750,1750,1992,490000
92620,3,2.5,1300,1750,2006,745000
94107,2,2,1517,1400,2004,1378500
92262,3,2,1537,3920,1986,245000
92833,2,2.5,1148,1750,1983,440000
94115,3,3.5,3031,2450,2016,8501000
92625,3,2.75,2075,3540,2012,2575000
92630,1,1,753,700,1981,290000
92313,3,2.5,1539,2468,2007,315000
92626,2,2,1220,1400,1985,540000
94158,2,2,1235,1400,2007,1380000
92563,3,2.5,1674,976,2003,320000
92691,2,2,1206,1400,1985,503000
92555,2,2,1110,1307,2006,225000
93103,1,1,646,700,1996,635000
93103,1,1,646,700,1996,635000
95128,2,1.5,1099,1050,2002,1150000
92629,2,3,1469,2100,2018,901990
92107,2,2.5,1024,29785,1987,425000
92802,2,2.5,1283,1750,1992,460000
94949,2,2,1080,1080,1988,443000
92262,2,2,1680,2178,1985,270000
92115,2,2,950,60991,1995,366700
94539,2,1.5,1018,1050,1981,850000
94539,2,2,1229,1400,2009,860000
94965,1,1,825,1089,1981,660000
92019,2,2,1162,1400,1983,305000
94124,2,2,1185,1400,2017,838500
93111,3,2.5,1571,1750,2017,940000
94114,3,2.5,1992,1750,1988,2425000
92111,3,2.5,1452,191001,1985,665000
94107,1,2,1021,1400,1999,1100000
92139,3,2,1183,166545,1980,350000
94568,1,1,805,700,1992,480000
94568,1,1,805,700,1992,480000
94510,2,2,968,941,1990,347000
91730,2,2,1305,1305,2004,415000
95135,2,2,1265,7415,1992,722500
91977,3,2.5,1810,1750,1989,435000
94089,4,2,1560,1400,2002,332500
92840,3,2,1620,1400,2001,145000
94086,3,2,1860,1400,2004,365000
95131,2,2,1040,1400,1987,250000
92021,3,2,1564,1801670,2010,314000
94533,3,2,1248,1400,1999,189000
95123,3,2,1484,1400,2000,260000
95123,3,2,1484,1400,2000,260000
92276,2,2,1736,5663,1982,200000
93313,3,2.5,1816,5797,1982,165000
95136,3,2,1680,1400,1999,265000
95136,3,2,1680,1400,1999,265000
92078,3,2,1674,1400,2017,360000
93111,3,3,1782,2100,2008,540000
93305,2,0,3432,7546,1984,295000
95050,8,0,3717,7967,1963,2160000
94589,4,2,1492,6098,1981,435000
93311,4,2.5,2536,10890,2011,396500
92411,3,2,1194,5780,1987,200000
95018,2,1,960,27922,1993,602500
92040,4,3,1541,8099,1987,580000
95066,4,3,1789,1789,2015,975000
92505,5,3,2533,4792,2001,480000
94568,4,3,2743,13518,1994,1150000
94568,4,3,2743,13518,1994,1150000
92399,3,2.5,2213,8284,2003,419000
94568,3,2.5,2344,9594,1986,1035000
94568,3,2.5,2344,9594,1986,1035000
92557,3,2,1686,18731,1988,355000
93312,2,2,1252,4792,2006,255000
92359,4,2,2199,8967,1999,390000
94550,4,2.5,2291,13161,1970,1025000
92503,5,3.5,3494,9583,2000,579900
93440,4,3,2714,2100,2005,570000
91739,3,2,1560,8000,1964,420000
92056,4,3,2227,5727,2002,599000
91710,2,2,1000,3500,1975,385000
93103,3,3,1532,2100,2003,1020000
93103,3,3,1532,2100,2003,1020000
92672,3,3.5,2336,4290,2017,1021279
93225,3,1.75,1278,12113,1992,225000
93203,3,2,1262,6098,2005,190000
91784,4,3,2964,6267,2005,683000
95620,4,2,1692,10576,1995,475000
